,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
18507,Chelsea,Diego Costa,Forward,8,1.0,99.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,0.0,4.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.2,3.0
41270,Unknown,Unknown,Unknown,8,1.0,99.0,0.0,2.0,1.0,13.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0
41328,Chelsea,César Azpilicueta,Defender,8,1.0,99.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0
91972,West Bromwich Albion,Saido Berahino,Forward,110,1.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0
49013,Chelsea,Victor Moses,Midfielder,8,1.0,70.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0
39487,Stoke City,Erik Pieters,Defender,110,1.0,99.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.2,0.1,0.0
205102,Stoke City,Ramadan Sobhi,Midfielder,110,1.0,91.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0
116594,Chelsea,N'Golo Kanté,Midfielder,8,1.0,99.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0
12813,Stoke City,Jonathan Walters,Forward,110,1.0,99.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0
47431,Chelsea,Willian,Midfielder,8,1.0,87.0,1.0,2.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,3.0,13.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0
19419,Chelsea,Gary Cahill,Defender,8,1.0,99.0,1.0,1.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0
37869,Stoke City,Ryan Shawcross,Defender,110,1.0,99.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0
6744,Unknown,Unknown,Unknown,110,1.0,99.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0
62398,Chelsea,Nemanja Matic,Midfielder,8,1.0,82.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,3.0
17997,Stoke City,Phil Bardsley,Defender,110,1.0,94.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.2,0.1,0.0
