,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
57531,West Ham United,Michail Antonio,Midfielder,21,1.0,85.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0,0.0,4.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0769230769231,0.111111111111,1.0
18073,West Ham United,Mark Noble,Midfielder,21,1.0,105.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.111111111111,1.0
86934,West Ham United,Manuel Lanzini,Midfielder,21,1.0,91.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,18.0,8.0,7.0,1.0,2.0,3.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.111111111111,1.0
55459,West Ham United,Aaron Cresswell,Defender,21,1.0,105.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.111111111111,1.0
37742,Sunderland,Younes Kaboul,Defender,57,1.0,105.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0769230769231,1.0
18987,Hull City,Robert Snodgrass,Midfielder,21,1.0,65.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.111111111111,1.0
49696,Unknown,Unknown,Unknown,57,1.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0769230769231,1.0
48717,West Ham United,Winston Reid,Defender,21,1.0,105.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.111111111111,1.0
38580,Southampton,José Fonte,Defender,21,1.0,105.0,0.0,1.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,12.0,9.0,2.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.111111111111,1.0
55037,West Ham United,Cheikhou Kouyaté,Midfielder,21,1.0,105.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,2.0,10.0,7.0,3.0,1.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0769230769231,0.111111111111,1.0
