,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
78412,Leicester City,Shinji Okazaki,Forward,13,1.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
61603,Leicester City,Daniel Drinkwater,Midfielder,13,1.0,97.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0909090909091,0.2,0.0
101668,Leicester City,Jamie Vardy,Forward,13,1.0,97.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
37402,Leicester City,Christian Fuchs,Defender,13,1.0,68.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0909090909091,0.2,0.0
40725,Leicester City,Danny Simpson,Defender,13,1.0,97.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
103025,Leicester City,Riyad Mahrez,Midfielder,13,1.0,97.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,15.0,6.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
61566,Unknown,Unknown,Unknown,57,1.0,97.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,5.0,4.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
41725,Watford,Troy Deeney,Forward,57,1.0,90.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,10.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
38439,Watford,Etienne Capoue,Midfielder,57,1.0,97.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,5.0,19.0,2.0,1.0,2.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
37742,Sunderland,Younes Kaboul,Defender,57,1.0,97.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,10.0,6.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
44604,Watford,Nordin Amrabat,Midfielder,57,1.0,86.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
155569,Leicester City,Daniel Amartey,Midfielder,13,1.0,97.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
42738,Watford,Juan Zuñiga,Defender,57,1.0,97.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0909090909091,3.0
41945,Watford,Sebastian Prödl,Defender,57,1.0,97.0,0.0,1.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
12413,Leicester City,Robert Huth,Defender,13,1.0,97.0,0.0,2.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
15033,Leicester City,Wes Morgan,Defender,13,1.0,97.0,0.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,9.0,4.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
18656,Watford,Heurelho Gomes,Goalkeeper,57,1.0,97.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
51934,Leicester City,Ron-Robert Zieler,Goalkeeper,13,1.0,97.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
21123,Watford,Valon Behrami,Midfielder,57,1.0,97.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
51938,Leicester City,Marc Albrighton,Midfielder,13,1.0,78.0,0.0,0.0,0.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
52940,Unknown,Unknown,Unknown,57,1.0,97.0,0.0,2.0,0.0,7.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
52153,Watford,Miguel Britos,Defender,57,1.0,97.0,0.0,0.0,0.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,1.0,3.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0909090909091,3.0
86417,Leicester City,Jeffrey Schlupp,Midfielder,13,1.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
172632,Leicester City,Demarai Gray,Midfielder,13,1.0,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0909090909091,0.2,0.0
90714,Leicester City,Ahmed Musa,Forward,13,1.0,20.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.2,0.0
44302,Watford,Adlène Guédioura,Midfielder,57,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
20046,Unknown,Unknown,Unknown,57,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0909090909091,3.0
