,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
54756,Tottenham Hotspur,Victor Wanyama,Midfielder,6,1.0,72.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0
39194,Tottenham Hotspur,Jan Vertonghen,Defender,6,1.0,67.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0
55605,Tottenham Hotspur,Toby Alderweireld,Defender,6,1.0,98.0,0.0,2.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0
86934,West Ham United,Manuel Lanzini,Midfielder,21,1.0,92.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,15.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0769230769231,0.0,3.0
55459,West Ham United,Aaron Cresswell,Defender,21,1.0,98.0,0.0,0.0,0.0,9.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,3.0
48717,West Ham United,Winston Reid,Defender,21,1.0,98.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0769230769231,0.0,3.0
60706,West Ham United,Adrián,Goalkeeper,21,1.0,98.0,0.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,3.0
113564,West Ham United,Sam Byram,Defender,21,1.0,98.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,2.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0769230769231,0.0,3.0
115556,Tottenham Hotspur,Ben Davies,Defender,6,1.0,98.0,0.0,0.0,0.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,2.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0
18073,West Ham United,Mark Noble,Midfielder,21,1.0,98.0,0.0,3.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0769230769231,0.0,3.0
93264,Tottenham Hotspur,Eric Dier,Midfielder,6,1.0,98.0,0.0,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0
