,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
7958,Sunderland,Jermain Defoe,Forward,56,1.0,94.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0454545454545,3.0
28593,Unknown,Unknown,Unknown,56,1.0,97.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,9.0,6.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.222222222222,0.0454545454545,3.0
80935,Sunderland,Papy Djilobodji,Defender,56,1.0,97.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,7.0,4.0,1.0,0.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0454545454545,3.0
15149,Bournemouth,Simon Francis,Defender,91,1.0,97.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
7525,Unknown,Unknown,Unknown,56,1.0,58.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.222222222222,0.0454545454545,3.0
56917,Bournemouth,Steve Cook,Defender,91,1.0,97.0,0.0,2.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
11467,Sunderland,Billy Jones,Defender,56,1.0,97.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0454545454545,3.0
115854,Sunderland,Duncan Watmore,Forward,56,1.0,90.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0454545454545,3.0
41320,Bournemouth,Charlie Daniels,Defender,91,1.0,97.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,26.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
74230,Sunderland,Patrick van Aanholt,Defender,56,1.0,97.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,17.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0454545454545,3.0
56872,Bournemouth,Junior Stanislas,Midfielder,91,1.0,81.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,20.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
48615,Bournemouth,Harry Arter,Midfielder,91,1.0,76.0,0.0,2.0,1.0,7.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,37.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
54469,Bournemouth,Adam Smith,Defender,91,1.0,97.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
40387,Bournemouth,Dan Gosling,Midfielder,91,1.0,97.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,47.0,5.0,4.0,2.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
103912,Bournemouth,Jordon Ibe,Midfielder,91,1.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.222222222222,0.0
