,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
148179,West Ham United,Enner Valencia,Forward,21,1.0,60.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.136363636364,0.0
48717,West Ham United,Winston Reid,Defender,21,1.0,77.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.136363636364,0.0
8380,West Ham United,James Collins,Defender,21,1.0,96.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.136363636364,0.0
57410,Manchester City,Nicolás Otamendi,Defender,43,1.0,96.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,6.0,0.0,6.0,4.0,1.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.136363636364,0.111111111111,3.0
20664,Manchester City,David Silva,Midfielder,43,1.0,96.0,0.0,5.0,1.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,28.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136363636364,0.111111111111,3.0
86173,Manchester City,Nolito,Forward,43,1.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,13.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136363636364,0.111111111111,3.0
61366,Manchester City,Kevin De Bruyne,Midfielder,43,1.0,96.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,4.0,33.0,2.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.136363636364,0.111111111111,3.0
18073,West Ham United,Mark Noble,Midfielder,21,1.0,96.0,0.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111111111111,0.136363636364,0.0
27789,Manchester City,Fernandinho,Midfielder,43,1.0,96.0,1.0,1.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.136363636364,0.111111111111,3.0
176296,Unknown,Unknown,Unknown,21,1.0,96.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.111111111111,0.136363636364,0.0
97299,Manchester City,John Stones,Defender,43,1.0,58.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.136363636364,0.111111111111,3.0
