player_id,team_id,player_name,team,position,R1,R2,R3,R4,R5,R6,appearance,Total
54469.0,91.0,Adam Smith,Bournemouth,Defender,4.33156088217,3.79619033087,3.478,5.195,7.34976,5.03025580026,3245.0,71.0
149484.0,91.0,Tyrone Mings,Bournemouth,Defender,0.301311627293,0.63757279825,2.678,0.0,0.91872,1.48953931168,545.0,32.0
40387.0,91.0,Dan Gosling,Bournemouth,Midfielder,1.53531382115,1.66821800056,2.678,0.0,1.1136,2.069001787,1426.0,43.0
15237.0,91.0,Andrew Surman,Bournemouth,Midfielder,1.81583985917,2.13850105542,0.4,1.039,0.5568,2.17763582924,1828.0,44.0
20037.0,91.0,Marc Pugh,Bournemouth,Midfielder,2.58099495298,1.57345947458,3.278,2.078,0.696,1.07721477293,1345.0,45.0
48615.0,91.0,Harry Arter,Bournemouth,Midfielder,4.9462894213,3.70377152158,3.239,4.156,1.2528,4.97635290462,3166.0,66.0
155408.0,91.0,Lewis Cook,Bournemouth,Midfielder,0.877923233578,0.541644413926,0.4,2.078,0.2784,0.875569896021,463.0,28.0
56872.0,91.0,Junior Stanislas,Bournemouth,Midfielder,3.06560429544,1.68342615905,9.834,5.195,0.8352,1.2542100998,1439.0,56.0
122342.0,91.0,Emerson Hyndman,Bournemouth,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80498.0,91.0,Eunan O'Kane,Bournemouth,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103912.0,91.0,Jordon Ibe,Bournemouth,Midfielder,2.36576073714,1.27865517154,0.2,0.0,0.4176,0.729358877616,1093.0,36.0
88498.0,91.0,Benik Afobe,Bournemouth,Forward,3.09004845003,1.85890491086,9.834,3.117,0.66816,0.764699772696,1589.0,55.0
59741.0,91.0,Max Gradel,Bournemouth,Forward,0.170905257623,0.236311385774,0.4,0.0,0.33408,0.1703628343,202.0,16.0
75115.0,91.0,Callum Wilson,Bournemouth,Forward,1.13173505597,1.63897154192,8.634,0.0,0.4176,0.746056732573,1401.0,46.0
78007.0,91.0,Joshua King,Bournemouth,Forward,4.37107528958,3.36334274306,22.824,2.078,0.66816,2.48066701985,2875.0,75.0
21246.0,91.0,Lewis Grabban,Bournemouth,Forward,0.112432486899,0.0900790925968,0.2,1.039,0.0,0.0267260303162,77.0,12.0
178304.0,91.0,Lys Mousset,Bournemouth,Forward,0.393156738216,0.304163169807,1.639,0.0,0.16704,0.284368612674,260.0,22.0
21205.0,90.0,Tom Heaton,Burnley,Goalkeeper,0.884767963633,3.4320441427,0.0,0.0,14.1984,0.0509728205813,3292.0,58.0
1801.0,90.0,Paul Robinson,Burnley,Goalkeeper,0.0369515137321,0.304421898441,0.0,0.0,0.0,0.0,292.0,12.0
98747.0,90.0,Nick Pope,Burnley,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91979.0,90.0,Jon Flanagan,Burnley,Defender,0.192262089734,0.415973758487,0.0,0.0,2.75616,0.788574422961,399.0,26.0
68983.0,90.0,Matthew Lowton,Burnley,Defender,4.4616532029,3.53421313601,0.4,2.078,8.26848,9.33294784955,3390.0,72.0
80788.0,90.0,Daniel Lafferty,Burnley,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106611.0,90.0,Michael Keane,Burnley,Defender,1.96488583016,3.53525567676,3.678,1.039,9.1872,12.235611216,3391.0,75.0
51927.0,90.0,Ben Mee,Burnley,Defender,1.45923176268,3.37678948305,4.717,0.0,8.26848,13.3460720596,3239.0,74.0
40616.0,90.0,Stephen Ward,Burnley,Defender,3.5446443679,3.50606453582,1.239,1.039,9.1872,6.6383173446,3363.0,69.0
17761.0,90.0,James Tarkowski,Burnley,Defender,0.615324517454,0.615099041371,0.0,0.0,4.5936,1.84771736185,590.0,35.0
85017.0,90.0,Tendayi Darikwa,Burnley,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
